Date,Division,CPI Division,Weight_Price_Division,Daily Change (%)
2024-09-04,TRANSPORT,99.9405,717.3249396942249,0.2261
2024-09-04,ALCOHOLIC BEVERAGES AND TOBACCO,100.6137,0.4765671428571428,0.0
2024-09-04,RESTAURANTS AND HOTELS,100.3149,1.0779450000000002,0.0
2024-09-04,MISCELLANEOUS GOODS AND SERVICES,102.2432,0.6288924333333333,0.0
2024-09-04,CLOTHING AND FOOTWEAR,95.6446,2.385652,0.0
2024-09-05,MISCELLANEOUS GOODS AND SERVICES,102.2432,0.6288924333333333,0.0
2024-09-05,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-05,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-05,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",99.807,4.635222151515152,0.0
2024-09-05,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.9232,0.2657527718219999,-0.0024
2024-09-05,FOOD AND NON-ALCOHOLIC BEVERAGES,99.9533,0.821650754853235,0.0
2024-09-05,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-05,ALCOHOLIC BEVERAGES AND TOBACCO,100.6498,0.4767381428571429,0.0359
2024-09-05,RECREATION AND CULTURE,96.3307,1.574814142208462,0.0
2024-09-05,TRANSPORT,99.9405,717.3247646816653,0.0
2024-09-05,EDUCATION,100.3896,356.0838799974,0.0
2024-09-05,CLOTHING AND FOOTWEAR,95.6446,2.385652,0.0
2024-09-06,MISCELLANEOUS GOODS AND SERVICES,102.2432,0.6288924333333333,0.0
2024-09-06,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",99.807,4.635222151515152,0.0
2024-09-06,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.9212,0.2657474959326719,-0.002
2024-09-06,EDUCATION,100.3896,356.0838799974,0.0
2024-09-06,FOOD AND NON-ALCOHOLIC BEVERAGES,99.9533,0.821650754853235,0.0
2024-09-06,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-06,RECREATION AND CULTURE,96.3307,1.574814142208462,0.0
2024-09-06,ALCOHOLIC BEVERAGES AND TOBACCO,100.722,0.4770801428571428,0.0717
2024-09-06,CLOTHING AND FOOTWEAR,95.6446,2.385652,0.0
2024-09-06,TRANSPORT,100.3228,720.0691456572731,0.3825
2024-09-06,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-06,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-07,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-07,RECREATION AND CULTURE,96.3307,1.574814142208462,0.0
2024-09-07,ALCOHOLIC BEVERAGES AND TOBACCO,100.6859,0.4769091428571428,-0.0358
2024-09-07,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-07,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-07,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",99.807,4.635222151515152,0.0
2024-09-07,FOOD AND NON-ALCOHOLIC BEVERAGES,99.9533,0.821650754853235,0.0
2024-09-07,EDUCATION,100.3896,356.0838799974,0.0
2024-09-07,TRANSPORT,100.3228,720.068994313253,0.0
2024-09-07,CLOTHING AND FOOTWEAR,95.6446,2.385652,0.0
2024-09-07,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.9192,0.2657421779484822,-0.002
2024-09-07,MISCELLANEOUS GOODS AND SERVICES,102.2432,0.6288924333333333,0.0
2024-09-08,FOOD AND NON-ALCOHOLIC BEVERAGES,99.9533,0.821650754853235,0.0
2024-09-08,RECREATION AND CULTURE,96.3307,1.574814142208462,0.0
2024-09-08,EDUCATION,100.3896,356.0838799974,0.0
2024-09-08,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-08,RESTAURANTS AND HOTELS,100.3149,1.0779450000000002,0.0
2024-09-08,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",99.807,4.635222151515152,0.0
2024-09-08,CLOTHING AND FOOTWEAR,95.8178,2.389972,0.1811
2024-09-08,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-08,ALCOHOLIC BEVERAGES AND TOBACCO,100.6859,0.4769091428571428,0.0
2024-09-08,TRANSPORT,100.3228,720.0689749572002,0.0
2024-09-08,MISCELLANEOUS GOODS AND SERVICES,102.2432,0.6288924333333333,0.0
2024-09-08,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.9191,0.26574186925283,-0.0001
2024-09-09,CLOTHING AND FOOTWEAR,97.42,2.4299345,1.6721
2024-09-09,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",99.807,4.635222151515152,0.0
2024-09-09,RECREATION AND CULTURE,96.3307,1.574814142208462,0.0
2024-09-09,TRANSPORT,100.3227,720.0684876708043,-0.0001
2024-09-09,RESTAURANTS AND HOTELS,100.3149,1.0779450000000002,0.0
2024-09-09,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-09,EDUCATION,100.3896,356.0838799974,0.0
2024-09-09,MISCELLANEOUS GOODS AND SERVICES,102.2432,0.6288924333333333,0.0
2024-09-09,FOOD AND NON-ALCOHOLIC BEVERAGES,100.3203,0.824667504853235,0.3672
2024-09-09,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.9177,0.2657382210314861,-0.0014
2024-09-09,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-09,ALCOHOLIC BEVERAGES AND TOBACCO,100.6498,0.4767381428571429,-0.0359
2024-09-10,CLOTHING AND FOOTWEAR,95.8771,2.391452,-1.5838
2024-09-10,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-10,MISCELLANEOUS GOODS AND SERVICES,102.2432,0.6288924333333333,0.0
2024-09-10,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-10,RECREATION AND CULTURE,96.3307,1.574814142208462,0.0
2024-09-10,ALCOHOLIC BEVERAGES AND TOBACCO,100.5776,0.4763961428571429,-0.0717
2024-09-10,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.9158,0.2657332117429486,-0.0019
2024-09-10,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-10,TRANSPORT,100.7936,723.4484147137633,0.4694
2024-09-10,EDUCATION,100.3896,356.0838799974,0.0
2024-09-10,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",99.807,4.635222151515152,0.0
2024-09-10,FOOD AND NON-ALCOHOLIC BEVERAGES,100.3582,0.8249788481072032,0.0378
2024-09-11,FOOD AND NON-ALCOHOLIC BEVERAGES,100.3582,0.8249788481072032,0.0
2024-09-11,EDUCATION,100.3896,356.0838799974,0.0
2024-09-11,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-11,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",100.0008,4.644222151515152,0.1942
2024-09-11,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.9021,0.2656966453397865,-0.0137
2024-09-11,MISCELLANEOUS GOODS AND SERVICES,102.2432,0.6288924333333333,0.0
2024-09-11,CLOTHING AND FOOTWEAR,95.8771,2.391452,0.0
2024-09-11,RECREATION AND CULTURE,96.3307,1.574814142208462,0.0
2024-09-11,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-11,ALCOHOLIC BEVERAGES AND TOBACCO,100.5776,0.4763961428571429,0.0
2024-09-11,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-11,TRANSPORT,100.7936,723.4480180567117,0.0
2024-09-12,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-12,TRANSPORT,100.2488,719.5378125654364,-0.5405
2024-09-12,MISCELLANEOUS GOODS AND SERVICES,102.2432,0.6288924333333333,0.0
2024-09-12,EDUCATION,100.3896,356.0838799974,0.0
2024-09-12,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",100.0008,4.644222151515152,0.0
2024-09-12,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-12,CLOTHING AND FOOTWEAR,95.8771,2.391452,0.0
2024-09-12,RECREATION AND CULTURE,96.3307,1.574814142208462,0.0
2024-09-12,ALCOHOLIC BEVERAGES AND TOBACCO,100.5054,0.4760541428571428,-0.0718
2024-09-12,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.8994,0.2656894611500632,-0.0027
2024-09-12,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-12,FOOD AND NON-ALCOHOLIC BEVERAGES,100.3933,0.8252676481072032,0.035
2024-09-13,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-13,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-13,ALCOHOLIC BEVERAGES AND TOBACCO,100.6498,0.4767381428571429,0.1437
2024-09-13,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",100.0008,4.644222151515152,0.0
2024-09-13,EDUCATION,100.3896,356.0838799974,0.0
2024-09-13,MISCELLANEOUS GOODS AND SERVICES,102.2432,0.6288924333333333,0.0
2024-09-13,CLOTHING AND FOOTWEAR,95.8771,2.391452,0.0
2024-09-13,TRANSPORT,100.2488,719.537600869932,0.0
2024-09-13,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-13,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.8982,0.2656862619405771,-0.0012
2024-09-13,FOOD AND NON-ALCOHOLIC BEVERAGES,100.3383,0.8248154814405366,-0.0548
2024-09-13,RECREATION AND CULTURE,96.3307,1.574814142208462,0.0
2024-09-14,RECREATION AND CULTURE,96.3307,1.574814142208462,0.0
2024-09-14,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-14,MISCELLANEOUS GOODS AND SERVICES,102.2432,0.6288924333333333,0.0
2024-09-14,TRANSPORT,101.1414,725.9445863780252,0.8904
2024-09-14,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",100.0008,4.644222151515152,0.0
2024-09-14,ALCOHOLIC BEVERAGES AND TOBACCO,100.6498,0.4767381428571429,0.0
2024-09-14,CLOTHING AND FOOTWEAR,95.8771,2.391452,0.0
2024-09-14,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-14,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.8967,0.2656823330868221,-0.0015
2024-09-14,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-14,EDUCATION,100.3896,356.0838799974,0.0
2024-09-14,FOOD AND NON-ALCOHOLIC BEVERAGES,100.3678,0.8250574953294255,0.0294
2024-09-15,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-15,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-15,TRANSPORT,101.1414,725.9445340653242,0.0
2024-09-15,MISCELLANEOUS GOODS AND SERVICES,102.2432,0.6288924333333333,0.0
2024-09-15,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.8962,0.2656809299247668,-0.0005
2024-09-15,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-15,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",100.0008,4.644222151515152,0.0
2024-09-15,RECREATION AND CULTURE,96.3307,1.574814142208462,0.0
2024-09-15,EDUCATION,100.3896,356.0838799974,0.0
2024-09-15,ALCOHOLIC BEVERAGES AND TOBACCO,100.6498,0.4767381428571429,0.0
2024-09-15,FOOD AND NON-ALCOHOLIC BEVERAGES,100.3678,0.8250574953294255,0.0
2024-09-15,CLOTHING AND FOOTWEAR,95.8771,2.391452,0.0
2024-09-16,EDUCATION,100.3896,356.0838799974,0.0
2024-09-16,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",100.0008,4.644222151515152,0.0
2024-09-16,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-16,FOOD AND NON-ALCOHOLIC BEVERAGES,100.3678,0.8250574953294255,0.0
2024-09-16,TRANSPORT,101.1413,725.9440931289097,-0.0001
2024-09-16,CLOTHING AND FOOTWEAR,95.8771,2.391452,0.0
2024-09-16,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-16,RECREATION AND CULTURE,96.3307,1.574814142208462,0.0
2024-09-16,ALCOHOLIC BEVERAGES AND TOBACCO,100.722,0.4770801428571428,0.0717
2024-09-16,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-16,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.8956,0.2656794566046087,-0.0006
2024-09-16,MISCELLANEOUS GOODS AND SERVICES,102.2432,0.6288924333333333,0.0
2024-09-17,MISCELLANEOUS GOODS AND SERVICES,102.2432,0.6288924333333333,0.0
2024-09-17,EDUCATION,100.3896,356.0838799974,0.0
2024-09-17,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-17,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-17,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-17,ALCOHOLIC BEVERAGES AND TOBACCO,100.722,0.4770801428571428,0.0
2024-09-17,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.894,0.265675205023581,-0.0016
2024-09-17,FOOD AND NON-ALCOHOLIC BEVERAGES,100.4099,0.8254039286627588,0.0419
2024-09-17,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",100.0008,4.644222151515152,0.0
2024-09-17,RECREATION AND CULTURE,96.3333,1.5748564951496389,0.0027
2024-09-17,TRANSPORT,101.186,726.2648221721836,0.0442
2024-09-17,CLOTHING AND FOOTWEAR,95.8771,2.391452,0.0
2024-09-18,RECREATION AND CULTURE,96.3333,1.5748564951496389,0.0
2024-09-18,TRANSPORT,100.7568,723.1841379769506,-0.4242
2024-09-18,MISCELLANEOUS GOODS AND SERVICES,101.517,0.6244253070175438,-0.7103
2024-09-18,CLOTHING AND FOOTWEAR,95.8771,2.391452,0.0
2024-09-18,FOOD AND NON-ALCOHOLIC BEVERAGES,101.257,0.8323672356934732,0.8436
2024-09-18,EDUCATION,100.3896,356.0838799974,0.0
2024-09-18,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.8912,0.2656676700433438,-0.0028
2024-09-18,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-18,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-18,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-18,ALCOHOLIC BEVERAGES AND TOBACCO,100.7581,0.4772511428571429,0.0358
2024-09-18,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",99.6867,4.629636787878788,-0.3141
2024-09-19,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-19,EDUCATION,100.3896,356.0838799974,0.0
2024-09-19,CLOTHING AND FOOTWEAR,95.8771,2.391452,0.0
2024-09-19,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",99.8081,4.635276640350877,0.1218
2024-09-19,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.8895,0.2656630536401818,-0.0017
2024-09-19,ALCOHOLIC BEVERAGES AND TOBACCO,100.6168,0.4765814461538462,-0.1402
2024-09-19,RECREATION AND CULTURE,96.3333,1.5748564951496389,0.0
2024-09-19,FOOD AND NON-ALCOHOLIC BEVERAGES,100.4077,0.8253857050834098,-0.8388
2024-09-19,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-19,TRANSPORT,100.7568,723.1838818745348,0.0
2024-09-19,MISCELLANEOUS GOODS AND SERVICES,102.3303,0.6294279712643678,0.8011
2024-09-19,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-20,MISCELLANEOUS GOODS AND SERVICES,102.3303,0.6294279712643678,0.0
2024-09-20,CLOTHING AND FOOTWEAR,94.0437,2.345722,-1.9122
2024-09-20,TRANSPORT,100.7568,723.1837437605179,0.0
2024-09-20,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.888,0.2656590967231858,-0.0015
2024-09-20,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",99.534,4.622543307017544,-0.2746
2024-09-20,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-20,FOOD AND NON-ALCOHOLIC BEVERAGES,101.0065,0.8303080085316857,0.5964
2024-09-20,EDUCATION,100.3896,356.0838799974,0.0
2024-09-20,ALCOHOLIC BEVERAGES AND TOBACCO,100.6529,0.4767524461538461,0.0359
2024-09-20,RECREATION AND CULTURE,96.3333,1.5748564951496389,0.0
2024-09-20,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-20,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-21,RECREATION AND CULTURE,96.3333,1.5748564951496389,0.0
2024-09-21,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-21,TRANSPORT,100.7567,723.1836209780033,-0.0001
2024-09-21,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.8873,0.2656571884227905,-0.0007
2024-09-21,CLOTHING AND FOOTWEAR,94.0437,2.345722,0.0
2024-09-21,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",99.7392,4.632076640350877,0.2062
2024-09-21,ALCOHOLIC BEVERAGES AND TOBACCO,100.689,0.4769234461538462,0.0359
2024-09-21,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-21,MISCELLANEOUS GOODS AND SERVICES,102.3303,0.6294279712643678,0.0
2024-09-21,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,101.0404,0.8305869113094635,0.0336
2024-09-21,EDUCATION,100.3896,356.0838799974,0.0
2024-09-22,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.8868,0.2656559255769407,-0.0005
2024-09-22,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-22,MISCELLANEOUS GOODS AND SERVICES,102.3303,0.6294279712643678,0.0
2024-09-22,EDUCATION,100.3896,356.0838799974,0.0
2024-09-22,ALCOHOLIC BEVERAGES AND TOBACCO,100.689,0.4769234461538462,0.0
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,101.134,0.8313564113094635,0.0926
2024-09-22,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-22,TRANSPORT,100.7567,723.1836096846882,0.0
2024-09-22,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-22,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",99.7431,4.632257114035088,0.0039
2024-09-22,CLOTHING AND FOOTWEAR,94.0437,2.345722,0.0
2024-09-22,RECREATION AND CULTURE,96.3333,1.5748564951496389,0.0
2024-09-23,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",99.7198,4.631174871794872,-0.0234
2024-09-23,RECREATION AND CULTURE,96.3333,1.5748564951496389,0.0
2024-09-23,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-23,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.8846,0.2656501305176522,-0.0022
2024-09-23,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-23,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-23,MISCELLANEOUS GOODS AND SERVICES,100.9428,0.6208937,-1.3559
2024-09-23,ALCOHOLIC BEVERAGES AND TOBACCO,100.5445,0.4762394461538461,-0.1435
2024-09-23,FOOD AND NON-ALCOHOLIC BEVERAGES,101.1146,0.8311969931276453,-0.0192
2024-09-23,CLOTHING AND FOOTWEAR,94.0437,2.345722,0.0
2024-09-23,EDUCATION,100.3896,356.0838799974,0.0
2024-09-23,TRANSPORT,100.5644,721.8028951514207,-0.1909
2024-09-24,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-24,TRANSPORT,100.5644,721.8031315505325,0.0
2024-09-24,ALCOHOLIC BEVERAGES AND TOBACCO,100.5806,0.4764104461538461,0.0359
2024-09-24,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-24,RECREATION AND CULTURE,96.3333,1.5748564951496389,0.0
2024-09-24,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.8819,0.2656429603595494,-0.0027
2024-09-24,EDUCATION,100.3896,356.0838799974,0.0
2024-09-24,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-24,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",100.1544,4.651356871794872,0.4358
2024-09-24,MISCELLANEOUS GOODS AND SERVICES,100.9428,0.6208937,0.0
2024-09-24,FOOD AND NON-ALCOHOLIC BEVERAGES,101.1204,0.8312447483000591,0.0057
2024-09-24,CLOTHING AND FOOTWEAR,93.4878,2.3318553333333334,-0.5911
2024-09-25,MISCELLANEOUS GOODS AND SERVICES,101.016,0.6213437,0.0725
2024-09-25,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-25,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-25,TRANSPORT,100.6651,722.5258665869057,0.1001
2024-09-25,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-25,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",100.147,4.651012396396396,-0.0074
2024-09-25,CLOTHING AND FOOTWEAR,93.6213,2.335185333333333,0.1428
2024-09-25,EDUCATION,100.3896,356.0838799974,0.0
2024-09-25,RECREATION AND CULTURE,96.3333,1.5748564951496389,0.0
2024-09-25,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.8814,0.2656415151026324,-0.0005
2024-09-25,FOOD AND NON-ALCOHOLIC BEVERAGES,101.3886,0.8334494158447833,0.2652
2024-09-25,ALCOHOLIC BEVERAGES AND TOBACCO,100.7251,0.4770944461538461,0.1437
2024-09-26,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-26,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",100.0821,4.647998904761905,-0.0648
2024-09-26,MISCELLANEOUS GOODS AND SERVICES,100.2259,0.6164840333333333,-0.7822
2024-09-26,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-26,FOOD AND NON-ALCOHOLIC BEVERAGES,102.9983,0.8466815602633477,1.5877
2024-09-26,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-26,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.8781,0.2656327453397865,-0.0033
2024-09-26,ALCOHOLIC BEVERAGES AND TOBACCO,100.7942,0.4774221428571429,0.0686
2024-09-26,RECREATION AND CULTURE,96.5267,1.5780182951496389,0.2008
2024-09-26,TRANSPORT,100.6651,722.5255658054,0.0
2024-09-26,CLOTHING AND FOOTWEAR,93.9821,2.3441853333333333,0.3854
2024-09-26,EDUCATION,100.3896,356.0838799974,0.0
2024-09-27,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",100.0821,4.647998904761905,0.0
2024-09-27,ALCOHOLIC BEVERAGES AND TOBACCO,100.7942,0.4774221428571429,0.0
2024-09-27,RECREATION AND CULTURE,96.5267,1.5780182951496389,0.0
2024-09-27,CLOTHING AND FOOTWEAR,93.9821,2.3441853333333333,0.0
2024-09-27,FOOD AND NON-ALCOHOLIC BEVERAGES,102.9983,0.8466815602633477,0.0
2024-09-27,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-27,TRANSPORT,100.6651,722.5255658054,0.0
2024-09-27,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-27,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-27,MISCELLANEOUS GOODS AND SERVICES,100.2259,0.6164840333333333,0.0
2024-09-27,EDUCATION,100.3896,356.0838799974,0.0
2024-09-27,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.8781,0.2656327453397865,0.0
2024-09-28,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",100.0821,4.647998904761905,0.0
2024-09-28,EDUCATION,100.3896,356.0838799974,0.0
2024-09-28,TRANSPORT,100.6651,722.5254873676441,0.0
2024-09-28,RECREATION AND CULTURE,96.5267,1.5780182951496389,0.0
2024-09-28,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.8777,0.2656318473160711,-0.0004
2024-09-28,MISCELLANEOUS GOODS AND SERVICES,100.2599,0.616692961904762,0.0339
2024-09-28,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-28,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-28,FOOD AND NON-ALCOHOLIC BEVERAGES,102.9983,0.8466815602633477,0.0
2024-09-28,CLOTHING AND FOOTWEAR,94.2612,2.351145333333333,0.297
2024-09-28,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-28,ALCOHOLIC BEVERAGES AND TOBACCO,101.2558,0.4796081428571428,0.458
2024-09-29,RECREATION AND CULTURE,96.5267,1.5780182951496389,0.0
2024-09-29,EDUCATION,100.3896,356.0838799974,0.0
2024-09-29,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.8777,0.26563181925283,0.0
2024-09-29,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-29,TRANSPORT,100.6651,722.5254611217267,0.0
2024-09-29,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-29,FOOD AND NON-ALCOHOLIC BEVERAGES,103.0217,0.8468735602633477,0.0227
2024-09-29,ALCOHOLIC BEVERAGES AND TOBACCO,101.2558,0.4796081428571428,0.0
2024-09-29,CLOTHING AND FOOTWEAR,94.2612,2.351145333333333,0.0
2024-09-29,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-29,MISCELLANEOUS GOODS AND SERVICES,100.2995,0.6169369619047619,0.0395
2024-09-29,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",100.0821,4.647998904761905,0.0
2024-09-30,HEALTH,100.2887,0.3487972222222222,0.0
2024-09-30,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-09-30,CLOTHING AND FOOTWEAR,94.2612,2.351145333333333,0.0
2024-09-30,FOOD AND NON-ALCOHOLIC BEVERAGES,103.0324,0.8469615602633478,0.0104
2024-09-30,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.8768,0.2656292795295099,-0.0009
2024-09-30,MISCELLANEOUS GOODS AND SERVICES,100.292,0.6168905333333333,-0.0075
2024-09-30,ALCOHOLIC BEVERAGES AND TOBACCO,101.2197,0.4794371428571429,-0.0357
2024-09-30,RECREATION AND CULTURE,96.5114,1.5777682951496386,-0.0159
2024-09-30,EDUCATION,100.3896,356.0838799974,0.0
2024-09-30,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-09-30,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",100.083,4.648041238095238,0.0009
2024-09-30,TRANSPORT,100.8939,724.1677716441854,0.2273
2024-10-01,ALCOHOLIC BEVERAGES AND TOBACCO,101.1835,0.4792661428571428,-0.0358
2024-10-01,RESTAURANTS AND HOTELS,100.3149,1.077945,0.0
2024-10-01,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",100.1907,4.653041238095239,0.1076
2024-10-01,EDUCATION,100.3896,356.0838799974,0.0
2024-10-01,FOOD AND NON-ALCOHOLIC BEVERAGES,105.2545,0.865228186487124,2.1567
2024-10-01,COMMUNICATION,100.0,0.3188654333333333,0.0
2024-10-01,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",99.8768,0.2656292795295099,0.0
2024-10-01,CLOTHING AND FOOTWEAR,94.2612,2.351145333333333,0.0
2024-10-01,HEALTH,100.2887,0.3487972222222222,0.0
2024-10-01,RECREATION AND CULTURE,97.1286,1.5878582951496387,0.6395
